ElapsedTime_s,Height_km,Latitude_deg,LongitudeE_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,VerticalWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,VerticalWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,PerturbedVerticalWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,VerticalStandardDeviation_ms,LongitudeOfTheSun_deg,SubsolarLatitude_deg,SubsolarLongitudeE_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,Arnd_m3,Armass_pct,Armole_pct,Aramw,CO2nd_m3,CO2mass_pct,CO2mole_pct,CO2amw,COnd_m3,COmass_pct,COmole_pct,COamw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,O2nd_m3,O2mass_pct,O2mole_pct,O2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,Hnd_m3,Hmass_pct,Hmole_pct,Hamw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,Nnd_m3,Nmass_pct,Nmole_pct,Namw,Ond_m3,Omass_pct,Omole_pct,Oamw,O3nd_m3,O3mass_pct,O3mole_pct,O3amw,N2Ond_m3,N2Omass_pct,N2Omole_pct,N2Oamw,H2Ond_m3,H2Omass_pct,H2Omole_pct,H2Oamw,TemperaturePerturbation_pct,TemperatureStandardDeviation_pct,PerturbedTemperature_K,PressurePerturbation_pct,PressureStandardDeviation_pct,PerturbedPressure_Pa,PresPertSmall_pct,DensPertSmall_pct,TempPertSmall_pct,EWWindPertSmall_ms,NSWindPertSmall_ms,PresSDSmall_pct,DensSDSmall_pct,TempSDSmall_pct,EWWindSDSmall_ms,NSWindSDSmall_ms,PresPertLarge_pct,DensPertLarge_pct,TempPertLarge_pct,EWWindPertLarge_ms,NSWindPertLarge_ms,PresSDLarge_pct,DensSDLarge_pct,TempSDLarge_pct,EWWindSDLarge_ms,NSWindSDLarge_ms,DewPoint_K,DewPointSD_pct,VaporPressure_Pa,VaporPressureSD_pct,VaporDensity_kgm3,VaporDensitySD_pct,RelativeHumidity_pct,RelativeHumiditySD_pct,WindSpeed_ms,WindSpeedStandardDeviation_pct,WindCorrelation,WindSpeedAtSurface_ms,WindSpeedSDAtSurface_pct,TemperatureAtSurface_K,TemperatureSDAtSurface_pct,PressureSDAtSurface_Pa,DensitySDAtSurface_pct,DensityAtSurface_kgm3,EWWindAtSurface_ms,NSWindAtSurface_ms,EWWindSDAtSurface_pct,NSWindSDAtSurface_pct,WindCorrelationAtSurface_pct,SurfaceHeight_km,GeodeticLatitude_deg,RRAWeight,SurfaceRoughness_m,NetRadiationIndex,Stability,InverseLength_m,FrictionVelocity_ms,BVFrequencySquare_s2,MetersAboveSurface_m,SigmaRatio,SigmaW_ms,BoundaryLayerDepth_m,NeutralBoundaryLayerDepth_m,PerturbedWindSpeedAtSurface_ms,UnstableBLFactor,SolarDays,SolarHourAngle_deg,SolarElevation_deg,ElevationAtMidnight_deg,ElevationAtNoon_deg,LandCode,SeverityLevel
250.0,55.000,25.00,25.00,6429.302,6374.302,9.622,249.3,3.848e+01,5.379e-04,7.435,8.128,316.6,9.559e+04,0.000,58.126,260.8,4.253e+01,5.681e-04,0.0,5.288e-04,5.471e-04,5.358e-04,-0.4,1.71,312.9,0.00,-5.3,-6.9,-3.7,-5.7,19.5,-1.9,-0.001,2.7,-15.2,1.860,22.1,-17.0,1.859,16.5,10.7,1.420,5.33,2.10,353.28,14.11,38.26,0.00,1.00,86400.0,1.1181e+22,2.870e+02,1.401e+00,28.966,0.9998,1.0443e+20,1.29,0.93,39.95,4.5950e+18,0.06,0.04,44.01,1.1404e+15,0.00,0.00,28.01,8.7301e+21,75.51,78.08,28.01,2.3420e+21,23.14,20.95,32.00,5.8138e+16,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,2.7724e+15,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,6.0971e+15,0.00,0.00,16.00,1.5154e+16,0.00,0.00,48.00,2.5244e+13,0.00,0.00,44.01,6.3044e+16,0.00,0.00,18.02,-2.3,1.70,2.436e+02,-2.7,3.01,3.746e+01,-0.4,1.0,-1.6,6.3,-7.5,0.6,1.1,1.1,12.4,8.0,-2.3,-1.4,-0.7,-3.6,-7.7,3.0,1.3,1.3,10.8,7.0,162.68,0.3,2.557e-04,3.148e-05,2.222e-09,0.0,0.0,0.0,24.5,12.8,0.2,5.01,1.86,291.80,431.80,0.00,0.00,1.151e+00,-0.89,-2.23,3.00,3.62,-0.1,0.425,25.15,0.0,0.01500,3.33,1.86,-0.08529,0.157,0.00011,0.0,0.000,0.00,706.7,357.0,2.17,1.000,0.000,31.72,52.5,-63.0,67.0,8,0
260.0,57.000,25.00,25.00,6431.302,6374.302,9.616,243.7,2.916e+01,4.170e-04,7.272,7.843,313.0,9.559e+04,0.000,58.866,255.3,3.278e+01,4.474e-04,0.0,4.092e-04,4.249e-04,4.082e-04,-2.1,1.88,312.4,0.00,-6.8,-8.5,-5.0,-8.8,22.3,-1.8,-0.001,-8.3,-2.8,-1.395,13.9,-4.6,-1.396,17.0,11.3,1.496,5.33,2.10,353.24,14.12,38.29,0.00,1.00,86400.0,8.6677e+21,2.870e+02,1.401e+00,28.966,0.9997,8.0951e+19,1.29,0.93,39.95,3.5620e+18,0.06,0.04,44.01,1.0029e+15,0.00,0.00,28.01,6.7676e+21,75.51,78.08,28.01,1.8155e+21,23.14,20.95,32.00,4.5069e+16,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.7526e+15,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,6.1170e+15,0.00,0.00,16.00,9.5682e+15,0.00,0.00,48.00,1.5107e+13,0.00,0.00,44.01,5.0177e+16,0.00,0.00,18.02,-0.4,1.86,2.427e+02,-2.5,3.70,2.843e+01,-0.3,-0.5,0.2,-5.6,5.5,0.6,1.2,1.1,12.4,8.2,-2.2,-1.6,-0.6,-2.8,-8.2,3.6,1.5,1.5,11.6,7.7,166.53,0.2,2.714e-04,3.800e-05,2.413e-09,0.0,0.0,0.0,27.1,13.1,0.3,5.01,1.86,291.80,431.80,0.00,0.00,1.151e+00,-0.89,-2.23,3.00,3.62,-0.1,0.425,25.15,0.0,0.01500,3.33,1.86,-0.08529,0.157,0.00011,0.0,0.000,0.00,706.7,357.0,2.17,1.000,0.000,31.76,52.5,-63.0,67.0,8,0
270.0,59.000,25.00,25.00,6433.302,6374.302,9.610,240.2,2.262e+01,3.281e-04,7.173,7.622,310.8,9.559e+04,0.000,59.887,249.8,2.513e+01,3.506e-04,0.0,3.171e-04,3.392e-04,3.198e-04,-2.5,3.37,309.6,0.00,-6.4,-9.6,-3.3,-8.8,24.3,-1.7,-0.001,-9.6,-0.2,-1.053,14.7,-1.9,-1.054,18.6,12.1,1.572,5.33,2.10,353.20,14.12,38.33,0.00,1.00,86400.0,6.8194e+21,2.870e+02,1.401e+00,28.966,0.9997,6.3689e+19,1.29,0.93,39.95,2.8024e+18,0.06,0.04,44.01,8.9502e+14,0.00,0.00,28.01,5.3244e+21,75.51,78.08,28.01,1.4284e+21,23.14,20.95,32.00,3.5458e+16,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.1921e+15,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,6.1371e+15,0.00,0.00,16.00,6.0532e+15,0.00,0.00,48.00,1.0009e+13,0.00,0.00,44.01,4.0441e+16,0.00,0.00,18.02,-0.7,1.97,2.384e+02,-3.3,5.29,2.188e+01,0.3,0.5,-0.1,-7.5,9.1,0.8,2.0,1.2,13.0,8.5,-3.6,-3.0,-0.6,-2.0,-9.3,5.2,2.7,1.6,13.3,8.7,165.15,0.2,2.156e-04,3.395e-05,1.945e-09,0.0,0.0,0.0,29.2,13.5,0.2,5.01,1.86,291.80,431.80,0.00,0.00,1.151e+00,-0.89,-2.23,3.00,3.62,-0.1,0.425,25.15,0.0,0.01500,3.33,1.86,-0.08529,0.157,0.00011,0.0,0.000,0.00,706.7,357.0,2.17,1.000,0.000,31.80,52.5,-63.0,67.0,8,0
280.0,61.000,25.00,25.00,6435.302,6374.302,9.604,238.0,1.834e+01,2.685e-04,7.111,7.334,309.3,9.559e+04,0.000,60.864,244.3,1.916e+01,2.732e-04,0.0,2.549e-04,2.821e-04,2.618e-04,-2.5,5.06,306.5,0.00,-1.7,-6.7,3.2,-4.2,26.3,-1.7,-0.001,-6.0,4.1,-1.057,20.2,2.4,-1.058,21.2,12.4,1.596,5.33,2.10,353.16,14.12,38.36,0.00,1.00,86400.0,5.5799e+21,2.869e+02,1.401e+00,28.966,0.9996,5.2113e+19,1.29,0.93,39.95,2.2931e+18,0.06,0.04,44.01,8.4415e+14,0.00,0.00,28.01,4.3567e+21,75.51,78.08,28.01,1.1688e+21,23.14,20.95,32.00,2.9014e+16,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,8.5810e+14,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,6.0649e+15,0.00,0.00,16.00,4.1343e+15,0.00,0.00,48.00,7.2189e+12,0.00,0.00,44.01,3.2724e+16,0.00,0.00,18.02,-1.8,2.34,2.337e+02,-4.3,6.42,1.756e+01,0.5,2.2,-1.0,-5.0,14.0,0.9,2.9,1.4,14.1,8.2,-4.8,-4.7,-0.8,-1.0,-9.9,6.4,4.1,1.9,15.9,9.3,164.14,0.2,1.729e-04,2.819e-05,1.574e-09,0.0,0.0,0.0,31.9,14.7,0.2,5.01,1.86,291.80,431.80,0.00,0.00,1.151e+00,-0.89,-2.23,3.00,3.62,-0.1,0.425,25.15,0.0,0.01500,3.33,1.86,-0.08529,0.157,0.00011,0.0,0.000,0.00,706.7,357.0,2.17,1.000,0.000,31.84,52.5,-63.0,67.0,8,0
290.0,63.000,25.00,25.00,6437.302,6374.302,9.598,235.7,1.478e+01,2.184e-04,7.049,7.090,307.9,9.559e+04,0.000,61.851,238.8,1.452e+01,2.118e-04,0.0,2.060e-04,2.308e-04,2.080e-04,-4.8,5.69,305.5,0.00,3.1,-2.7,9.0,-1.8,26.4,-1.7,-0.000,-22.4,-5.3,-1.959,3.9,-7.0,-1.960,23.9,12.8,1.568,5.33,2.10,353.12,14.13,38.39,0.00,1.00,86400.0,4.5400e+21,2.870e+02,1.401e+00,28.966,0.9998,4.2401e+19,1.29,0.93,39.95,1.8657e+18,0.06,0.04,44.01,8.0443e+14,0.00,0.00,28.01,3.5447e+21,75.51,78.08,28.01,9.5093e+20,23.14,20.95,32.00,2.3606e+16,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,6.0829e+14,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,5.9047e+15,0.00,0.00,16.00,2.7838e+15,0.00,0.00,48.00,5.2891e+12,0.00,0.00,44.01,2.5155e+16,0.00,0.00,18.02,-1.6,2.84,2.321e+02,-6.3,6.06,1.385e+01,0.3,0.6,-0.2,-22.9,5.4,0.8,3.2,1.6,14.6,7.9,-6.6,-5.4,-1.4,0.5,-10.7,6.0,4.7,2.3,18.8,10.1,162.91,0.2,1.316e-04,2.033e-05,1.210e-09,0.0,0.0,0.0,33.7,16.8,0.2,5.01,1.86,291.80,431.80,0.00,0.00,1.151e+00,-0.89,-2.23,3.00,3.62,-0.1,0.425,25.15,0.0,0.01500,3.33,1.86,-0.08529,0.157,0.00011,0.0,0.000,0.00,706.7,357.0,2.17,1.000,0.000,31.88,52.5,-63.0,67.0,8,0
300.0,65.000,25.00,25.00,6439.302,6374.302,9.592,231.7,1.127e+01,1.695e-04,6.934,7.442,305.3,9.559e+04,0.000,62.721,233.3,1.093e+01,1.632e-04,0.0,1.604e-04,1.786e-04,1.628e-04,-3.9,5.38,303.4,0.00,3.8,-1.8,9.4,-0.2,25.7,-1.6,-0.000,-20.9,-11.7,-0.614,4.9,-13.3,-0.615,25.3,13.6,1.540,5.33,2.10,353.07,14.13,38.42,0.00,1.00,86400.0,3.5234e+21,2.870e+02,1.401e+00,28.966,1.0000,3.2906e+19,1.29,0.93,39.95,1.4479e+18,0.06,0.04,44.01,7.3120e+14,0.00,0.00,28.01,2.7510e+21,75.51,78.08,28.01,7.3799e+20,23.14,20.95,32.00,1.8320e+16,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,5.9841e+14,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,5.7491e+15,0.00,0.00,16.00,1.6753e+15,0.00,0.00,48.00,4.6406e+12,0.00,0.00,44.01,1.8180e+16,0.00,0.00,18.02,-1.2,3.15,2.289e+02,-5.1,5.32,1.070e+01,0.3,1.2,-0.7,-23.1,0.7,0.6,2.9,1.7,14.2,7.6,-5.4,-5.1,-0.5,2.3,-12.4,5.3,4.5,2.6,20.9,11.3,160.83,0.2,9.351e-05,1.349e-05,8.744e-10,0.0,0.0,0.0,34.1,18.1,0.1,5.01,1.86,291.80,431.80,0.00,0.00,1.151e+00,-0.89,-2.23,3.00,3.62,-0.1,0.425,25.15,0.0,0.01500,3.33,1.86,-0.08529,0.157,0.00011,0.0,0.000,0.00,706.7,357.0,2.17,1.000,0.000,31.93,52.5,-63.0,67.0,8,0
310.0,67.000,25.00,25.00,6441.302,6374.302,9.586,227.2,8.412e+00,1.291e-04,6.799,7.297,302.2,9.559e+04,0.000,63.493,227.8,8.177e+00,1.250e-04,0.0,1.227e-04,1.354e-04,1.224e-04,-5.1,4.94,302.1,0.00,3.2,-1.9,8.3,-2.1,22.7,-1.6,-0.000,-14.7,-18.9,-1.840,8.0,-20.4,-1.840,27.7,13.5,1.688,5.33,2.10,353.03,14.13,38.45,0.00,1.00,86400.0,2.6822e+21,2.869e+02,1.401e+00,28.966,0.9996,2.5050e+19,1.29,0.93,39.95,1.1022e+18,0.06,0.04,44.01,7.4151e+14,0.00,0.00,28.01,2.0942e+21,75.51,78.08,28.01,5.6180e+20,23.14,20.95,32.00,1.3946e+16,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,5.9670e+14,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,5.6206e+15,0.00,0.00,16.00,1.0084e+15,0.00,0.00,48.00,3.8785e+12,0.00,0.00,44.01,1.2090e+16,0.00,0.00,18.02,-0.1,3.26,2.270e+02,-5.2,5.18,7.973e+00,-0.0,-0.5,0.4,-18.7,-6.3,0.6,2.8,1.8,15.0,7.4,-5.2,-4.7,-0.5,4.0,-12.6,5.1,4.1,2.7,23.3,11.4,158.25,0.3,6.096e-05,1.008e-05,5.815e-10,0.0,0.0,0.0,33.0,19.4,0.1,5.01,1.86,291.80,431.80,0.00,0.00,1.151e+00,-0.89,-2.23,3.00,3.62,-0.1,0.425,25.15,0.0,0.01500,3.33,1.86,-0.08529,0.157,0.00011,0.0,0.000,0.00,706.7,357.0,2.17,1.000,0.000,31.97,52.5,-63.0,67.0,8,0
320.0,69.000,25.00,25.00,6443.302,6374.302,9.580,222.6,6.240e+00,9.773e-05,6.665,7.153,299.1,9.559e+04,0.000,64.225,222.3,6.074e+00,9.518e-05,0.0,9.337e-05,1.021e-04,9.443e-05,-3.4,4.46,297.7,0.00,2.7,-1.9,7.3,-0.8,19.6,-1.5,0.000,8.2,-24.4,-2.733,27.8,-25.9,-2.733,29.9,13.5,1.836,5.33,2.10,352.99,14.13,38.49,0.00,1.00,86400.0,2.0304e+21,2.868e+02,1.401e+00,28.966,0.9993,1.8963e+19,1.29,0.93,39.95,8.3440e+17,0.06,0.04,44.01,7.4776e+14,0.00,0.00,28.01,1.5853e+21,75.51,78.08,28.01,4.2528e+20,23.14,20.95,32.00,1.0557e+16,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,4.5171e+14,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,5.4950e+15,0.00,0.00,16.00,5.9269e+14,0.00,0.00,48.00,2.6343e+12,0.00,0.00,44.01,7.6518e+15,0.00,0.00,18.02,-1.0,3.36,2.205e+02,-4.3,5.03,5.971e+00,0.1,0.8,-0.6,2.4,-11.7,0.7,2.6,1.9,15.7,7.1,-4.4,-4.1,-0.4,5.8,-12.7,5.0,3.6,2.7,25.5,11.5,155.51,0.4,3.781e-05,8.332e-06,3.680e-10,0.0,0.0,0.0,32.2,20.6,0.0,5.01,1.86,291.80,431.80,0.00,0.00,1.151e+00,-0.89,-2.23,3.00,3.62,-0.1,0.425,25.15,0.0,0.01500,3.33,1.86,-0.08529,0.157,0.00011,0.0,0.000,0.00,706.7,357.0,2.17,1.000,0.000,32.01,52.5,-63.0,67.0,8,0
330.0,71.000,25.00,25.00,6445.302,6374.302,9.574,218.6,4.606e+00,7.347e-05,6.547,6.908,296.4,9.559e+04,0.000,65.084,216.8,4.480e+00,7.197e-05,0.0,7.016e-05,7.678e-05,6.620e-05,-9.9,4.51,303.5,0.00,2.1,-2.5,6.7,-8.0,16.2,-1.5,0.000,9.2,-11.4,-0.907,25.4,-12.9,-0.906,31.6,15.5,2.030,5.33,2.10,352.95,14.14,38.52,0.00,1.00,86400.0,1.5262e+21,2.868e+02,1.401e+00,28.966,0.9991,1.4254e+19,1.29,0.93,39.95,6.2721e+17,0.06,0.04,44.01,7.7844e+14,0.00,0.00,28.01,1.1916e+21,75.51,78.08,28.01,3.1968e+20,23.14,20.95,32.00,7.9359e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,3.3954e+14,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,5.8082e+15,0.00,0.00,16.00,3.3011e+14,0.00,0.00,48.00,1.7835e+12,0.00,0.00,44.01,4.6467e+15,0.00,0.00,18.02,4.9,3.60,2.292e+02,-5.5,5.23,4.352e+00,-0.8,-5.8,5.0,1.6,3.2,0.7,2.7,2.1,15.9,7.8,-4.7,-4.1,-0.2,7.6,-14.7,5.2,3.6,2.9,27.3,13.4,152.89,0.6,2.254e-05,6.244e-06,2.235e-10,0.0,0.0,0.0,31.8,22.1,0.0,5.01,1.86,291.80,431.80,0.00,0.00,1.151e+00,-0.89,-2.23,3.00,3.62,-0.1,0.425,25.15,0.0,0.01500,3.33,1.86,-0.08529,0.157,0.00011,0.0,0.000,0.00,706.7,357.0,2.17,1.000,0.000,32.05,52.5,-63.0,67.0,8,0
340.0,73.000,25.00,25.00,6447.302,6374.302,9.568,215.1,3.386e+00,5.488e-05,6.448,6.803,294.0,9.559e+04,0.000,66.077,212.3,3.280e+00,5.382e-05,0.0,5.211e-05,5.766e-05,5.016e-05,-8.6,5.06,298.2,0.00,2.0,-3.2,7.1,-6.8,12.5,-1.5,0.000,2.3,-18.4,0.655,14.8,-19.9,0.655,32.9,18.9,2.270,5.33,2.10,352.91,14.14,38.55,0.00,1.00,86400.0,1.1402e+21,2.868e+02,1.401e+00,28.966,0.9993,1.0649e+19,1.29,0.93,39.95,4.6857e+17,0.06,0.04,44.01,8.3729e+14,0.00,0.00,28.01,8.9024e+20,75.51,78.08,28.01,2.3882e+20,23.14,20.95,32.00,5.9286e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,2.5366e+14,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,6.6375e+15,0.00,0.00,16.00,1.9529e+14,0.00,0.00,48.00,1.2047e+12,0.00,0.00,44.01,2.5676e+15,0.00,0.00,18.02,2.9,3.97,2.213e+02,-6.0,5.73,3.184e+00,-1.1,-4.1,3.0,-6.9,-0.6,0.9,3.1,2.4,15.9,9.1,-4.8,-4.5,-0.1,9.2,-17.8,5.7,4.0,3.2,28.8,16.6,150.23,0.7,1.226e-05,3.595e-06,1.235e-10,0.0,0.0,0.0,32.1,23.8,0.0,5.01,1.86,291.80,431.80,0.00,0.00,1.151e+00,-0.89,-2.23,3.00,3.62,-0.1,0.425,25.15,0.0,0.01500,3.33,1.86,-0.08529,0.157,0.00011,0.0,0.000,0.00,706.7,357.0,2.17,1.000,0.000,32.09,52.5,-63.0,67.0,8,0
350.0,75.000,25.00,25.00,6449.302,6374.302,9.562,211.6,2.477e+00,4.080e-05,6.348,6.578,291.6,9.559e+04,0.000,67.039,208.4,2.388e+00,3.992e-05,0.0,3.854e-05,4.307e-05,3.737e-05,-8.4,5.55,295.8,0.00,2.2,-3.5,7.9,-6.4,8.8,-1.5,0.001,0.8,-27.2,3.234,9.6,-28.7,3.234,34.1,21.8,2.510,5.33,2.10,352.87,14.14,38.58,0.00,1.00,86400.0,8.4778e+20,2.869e+02,1.401e+00,28.966,0.9994,7.9177e+18,1.29,0.93,39.95,3.4840e+17,0.06,0.04,44.01,8.9633e+14,0.00,0.00,28.01,6.6193e+20,75.51,78.08,28.01,1.7757e+20,23.14,20.95,32.00,4.4082e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.8861e+14,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,7.5851e+15,0.00,0.00,16.00,1.4600e+14,0.00,0.00,48.00,8.0989e+11,0.00,0.00,44.01,1.5933e+15,0.00,0.00,18.02,2.9,4.30,2.177e+02,-5.8,6.20,2.334e+00,-0.7,-3.6,2.9,-10.0,-6.9,1.0,3.4,2.7,15.7,10.1,-5.1,-4.8,-0.0,10.8,-20.3,6.1,4.4,3.4,30.3,19.3,148.04,0.8,7.484e-06,2.389e-06,7.663e-11,0.0,0.0,0.0,32.7,25.4,0.1,5.01,1.86,291.80,431.80,0.00,0.00,1.151e+00,-0.89,-2.23,3.00,3.62,-0.1,0.425,25.15,0.0,0.01500,3.33,1.86,-0.08529,0.157,0.00011,0.0,0.000,0.00,706.7,357.0,2.17,1.000,0.000,32.13,52.5,-63.0,67.0,8,0
360.0,77.000,25.00,25.00,6451.302,6374.302,9.556,209.3,1.807e+00,3.011e-05,6.281,6.509,290.0,9.559e+04,0.000,68.311,204.5,1.729e+00,2.945e-05,0.0,2.839e-05,3.184e-05,2.766e-05,-8.2,5.72,293.1,0.00,2.3,-3.6,8.1,-6.1,5.5,-0.8,0.000,-13.3,-24.0,1.540,-7.9,-24.8,1.541,36.0,23.9,2.826,5.33,2.11,352.82,14.15,38.61,0.00,1.00,86400.0,6.2560e+20,2.868e+02,1.401e+00,28.966,0.9992,5.8426e+18,1.29,0.93,39.95,2.5646e+17,0.06,0.04,44.01,9.1998e+14,0.00,0.00,28.01,4.8845e+20,75.51,78.08,28.01,1.3103e+20,23.14,20.95,32.00,3.2529e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.3918e+14,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,1.2684e+16,0.00,0.00,16.00,1.3369e+14,0.00,0.00,48.00,5.4631e+11,0.00,0.00,44.01,1.0614e+15,0.00,0.00,18.02,2.1,4.17,2.138e+02,-6.2,6.26,1.696e+00,-0.8,-3.3,2.4,-25.7,-2.2,1.0,3.6,2.6,17.0,11.3,-5.4,-4.9,-0.2,12.4,-21.8,6.2,4.4,3.2,31.7,21.1,146.64,0.8,4.930e-06,1.744e-06,5.105e-11,0.0,0.0,0.0,34.1,27.2,0.1,5.01,1.86,291.80,431.80,0.00,0.00,1.151e+00,-0.89,-2.23,3.00,3.62,-0.1,0.425,25.15,0.0,0.01500,3.33,1.86,-0.08529,0.157,0.00011,0.0,0.000,0.00,706.7,357.0,2.17,1.000,0.000,32.18,52.5,-63.0,67.0,8,0
370.0,79.000,25.00,25.00,6453.302,6374.302,9.550,206.9,1.314e+00,2.215e-05,6.214,6.440,288.4,9.559e+04,0.000,69.561,200.6,1.244e+00,2.160e-05,0.0,2.085e-05,2.345e-05,2.112e-05,-4.6,5.87,286.8,0.00,2.5,-3.5,8.6,-2.2,2.2,-0.0,0.000,-4.5,-34.9,4.070,-2.4,-34.9,4.070,37.8,25.9,3.142,5.33,2.11,352.78,14.15,38.65,0.00,1.00,86400.0,4.6009e+20,2.868e+02,1.401e+00,28.965,0.9991,4.2968e+18,1.29,0.93,39.95,1.8815e+17,0.06,0.04,44.01,9.4105e+14,0.00,0.00,28.01,3.5922e+20,75.51,78.07,28.01,9.6365e+19,23.14,20.94,32.00,2.3922e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.0235e+14,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,2.1211e+16,0.00,0.00,16.00,1.3132e+14,0.00,0.00,48.00,3.6726e+11,0.00,0.00,44.01,8.1194e+14,0.00,0.00,18.02,-1.1,4.03,2.047e+02,-5.7,6.32,1.240e+00,-0.3,0.3,-0.5,-18.4,-11.7,1.1,3.8,2.6,18.3,12.5,-5.3,-4.9,-0.6,13.9,-23.1,6.2,4.5,3.1,33.1,22.6,145.72,0.8,3.730e-06,1.268e-06,3.905e-11,0.0,0.0,0.0,35.7,28.8,0.1,5.01,1.86,291.80,431.80,0.00,0.00,1.151e+00,-0.89,-2.23,3.00,3.62,-0.1,0.425,25.15,0.0,0.01500,3.33,1.86,-0.08529,0.157,0.00011,0.0,0.000,0.00,706.7,357.0,2.17,1.000,0.000,32.22,52.5,-63.0,67.0,8,0
380.0,81.000,25.00,25.00,6455.302,6374.302,9.544,204.5,9.431e-01,1.608e-05,6.143,6.395,286.6,9.559e+04,0.000,70.811,196.7,8.893e-01,1.575e-05,0.0,1.508e-05,1.709e-05,1.519e-05,-5.6,6.27,285.3,0.00,2.1,-4.3,8.5,-3.5,0.2,0.2,-0.000,-1.8,-31.2,1.881,-1.6,-31.0,1.881,40.3,28.7,3.458,5.33,2.11,352.74,14.15,38.68,0.00,1.00,86400.0,3.3411e+20,2.868e+02,1.401e+00,28.959,0.9989,3.1262e+18,1.29,0.94,39.95,1.3605e+17,0.06,0.04,44.01,9.3990e+14,0.00,0.00,28.01,2.6135e+20,75.67,78.22,28.01,6.9465e+19,22.97,20.79,32.00,1.7405e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,7.4468e+13,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,3.0403e+16,0.01,0.01,16.00,1.1729e+14,0.00,0.00,48.00,2.4524e+11,0.00,0.00,44.01,6.3250e+14,0.00,0.00,18.02,-0.9,4.12,2.026e+02,-6.4,6.80,8.825e-01,-0.2,-0.4,0.2,-17.3,-6.0,1.1,4.1,2.7,20.0,14.2,-6.2,-5.1,-1.1,15.5,-25.2,6.7,4.7,3.1,35.0,24.9,144.83,0.8,2.871e-06,1.033e-06,3.042e-11,0.0,0.0,0.0,38.5,31.1,0.1,5.01,1.86,291.80,431.80,0.00,0.00,1.151e+00,-0.89,-2.23,3.00,3.62,-0.1,0.425,25.15,0.0,0.01500,3.33,1.86,-0.08529,0.157,0.00011,0.0,0.000,0.00,706.7,357.0,2.17,1.000,0.000,32.26,52.5,-63.0,67.0,8,0
